version,idf_file,key_value,variable_name,reporting_frequency
V25-2-0,DirectIndirectEvapCoolersVSAS.idf,*,Zone Infiltration Current Density Air Change Rate,hourly
V25-2-0,DisplacementVent_1ZoneOffice.idf,*,Zone Mean Air Temperature,timestep
V25-2-0,DisplacementVent_1ZoneOffice.idf,*,Room Air Zone Mixed Subzone Temperature,timestep
V25-2-0,DisplacementVent_1ZoneOffice.idf,*,Room Air Zone Occupied Subzone Temperature,timestep
V25-2-0,DisplacementVent_1ZoneOffice.idf,*,Room Air Zone Floor Subzone Temperature,timestep
V25-2-0,DisplacementVent_1ZoneOffice.idf,*,Room Air Zone Transition Height,timestep
V25-2-0,DisplacementVent_1ZoneOffice.idf,*,Room Air Zone Recommended Minimum Flow Fraction,timestep
V25-2-0,DisplacementVent_1ZoneOffice.idf,*,Room Air Zone Is Mixed Status,timestep
V25-2-0,DisplacementVent_1ZoneOffice.idf,*,Room Air Zone Average Temperature Gradient,timestep
V25-2-0,DisplacementVent_1ZoneOffice.idf,*,Room Air Zone Maximum Temperature Gradient,timestep
V25-2-0,DisplacementVent_1ZoneOffice.idf,*,Room Air Zone Thermal Comfort Effective Air Temperature,timestep
V25-2-0,DisplacementVent_1ZoneOffice.idf,*,Room Air Zone Thermostat Temperature,timestep
V25-2-0,DisplacementVent_1ZoneOffice.idf,*,Surface Inside Face Temperature,timestep
V25-2-0,DisplacementVent_1ZoneOffice.idf,*,Site Outdoor Air Drybulb Temperature,timestep
V25-2-0,DisplacementVent_1ZoneOffice.idf,ZONE1 Inlet Node,System Node Mass Flow Rate,timestep
V25-2-0,DisplacementVent_1ZoneOffice.idf,ZONE1 Inlet Node,System Node Temperature,timestep
V25-2-0,DisplacementVent_Nat_AirflowNetwork.idf,ZONE ONE,Zone Mean Air Temperature,hourly
V25-2-0,DisplacementVent_Nat_AirflowNetwork.idf,ZONE ONE,Room Air Zone Mixed Subzone Temperature,hourly
V25-2-0,DisplacementVent_Nat_AirflowNetwork.idf,ZONE ONE,Room Air Zone Occupied Subzone Temperature,hourly
V25-2-0,DisplacementVent_Nat_AirflowNetwork.idf,ZONE ONE,Room Air Zone Transition Height,hourly
V25-2-0,DisplacementVent_Nat_AirflowNetwork.idf,*,Room Air Zone Floor Subzone Temperature,hourly
V25-2-0,DisplacementVent_Nat_AirflowNetwork.idf,*,AFN Linkage Node 2 to Node 1 Volume Flow Rate,hourly
V25-2-0,DisplacementVent_Nat_AirflowNetwork.idf,*,AFN Linkage Node 1 to Node 2 Volume Flow Rate,hourly
V25-2-0,DisplacementVent_Nat_AirflowNetwork.idf,*,Room Air Zone Recommended Minimum Flow Fraction,hourly
V25-2-0,DisplacementVent_Nat_AirflowNetwork.idf,*,Surface Inside Face Temperature,hourly
V25-2-0,DisplacementVent_Nat_AirflowNetwork.idf,*,Room Air Zone Is Mixed Status,hourly
V25-2-0,DisplacementVent_Nat_AirflowNetwork.idf,*,Site Outdoor Air Drybulb Temperature,hourly
V25-2-0,DisplacementVent_Nat_AirflowNetwork_AdaptiveComfort.idf,ZONE ONE,Zone Mean Air Temperature,timestep
V25-2-0,DisplacementVent_Nat_AirflowNetwork_AdaptiveComfort.idf,ZONE ONE,Zone Operative Temperature,timestep
V25-2-0,DisplacementVent_Nat_AirflowNetwork_AdaptiveComfort.idf,*,AFN Linkage Node 2 to Node 1 Volume Flow Rate,timestep
V25-2-0,DisplacementVent_Nat_AirflowNetwork_AdaptiveComfort.idf,*,AFN Linkage Node 1 to Node 2 Volume Flow Rate,timestep
V25-2-0,DisplacementVent_Nat_AirflowNetwork_AdaptiveComfort.idf,*,AFN Surface Venting Window or Door Opening Factor,timestep
V25-2-0,DisplacementVent_Nat_AirflowNetwork_AdaptiveComfort.idf,*,Zone Thermal Comfort ASHRAE 55 Adaptive Model Running Average Outdoor Air Temperature,timestep
V25-2-0,DisplacementVent_Nat_AirflowNetwork_AdaptiveComfort.idf,*,Zone Thermal Comfort ASHRAE 55 Adaptive Model Temperature,timestep
V25-2-0,DisplacementVent_Nat_AirflowNetwork_AdaptiveComfort.idf,*,Zone Thermal Comfort CEN 15251 Adaptive Model Running Average Outdoor Air Temperature,timestep
V25-2-0,DisplacementVent_Nat_AirflowNetwork_AdaptiveComfort.idf,*,Zone Thermal Comfort CEN 15251 Adaptive Model Temperature,timestep
V25-2-0,DisplacementVent_Nat_AirflowNetwork_AdaptiveComfort.idf,*,Site Outdoor Air Drybulb Temperature,timestep
V25-2-0,DisplacementVent_Nat_AirflowNetwork_AdaptiveComfort.idf,*,Zone Thermal Comfort ASHRAE 55 Adaptive Model 90% Acceptability Status,timestep
V25-2-0,DisplacementVent_Nat_AirflowNetwork_AdaptiveComfort.idf,*,Zone Thermal Comfort ASHRAE 55 Adaptive Model 80% Acceptability Status,timestep
V25-2-0,DisplacementVent_Nat_AirflowNetwork_AdaptiveComfort.idf,*,Zone Thermal Comfort CEN 15251 Adaptive Model Category I Status,timestep
V25-2-0,DisplacementVent_Nat_AirflowNetwork_AdaptiveComfort.idf,*,Zone Thermal Comfort CEN 15251 Adaptive Model Category II Status,timestep
V25-2-0,DisplacementVent_Nat_AirflowNetwork_AdaptiveComfort.idf,*,Zone Thermal Comfort CEN 15251 Adaptive Model Category III Status,timestep
V25-2-0,DisplacementVent_VAV.idf,ZONE ONE,Zone Mean Air Temperature,timestep
V25-2-0,DisplacementVent_VAV.idf,ZONE ONE,Room Air Zone Mixed Subzone Temperature,timestep
V25-2-0,DisplacementVent_VAV.idf,ZONE ONE,Room Air Zone Occupied Subzone Temperature,timestep
V25-2-0,DisplacementVent_VAV.idf,ZONE ONE,Room Air Zone Transition Height,timestep
V25-2-0,DisplacementVent_VAV.idf,*,Room Air Zone Floor Subzone Temperature,timestep
V25-2-0,DisplacementVent_VAV.idf,*,Room Air Zone Recommended Minimum Flow Fraction,timestep
V25-2-0,DisplacementVent_VAV.idf,*,Surface Inside Face Temperature,timestep
V25-2-0,DisplacementVent_VAV.idf,*,Room Air Zone Is Mixed Status,timestep
V25-2-0,DisplacementVent_VAV.idf,*,Site Outdoor Air Drybulb Temperature,timestep
V25-2-0,DisplacementVent_VAV.idf,*,System Node Mass Flow Rate,timestep
V25-2-0,DisplacementVent_VAV.idf,*,Cooling Coil Total Cooling Energy,timestep
V25-2-0,DOAS_wNeutralSupplyAir_wFanCoilUnits.idf,*,Zone Air Temperature,Hourly
V25-2-0,DOAS_wNeutralSupplyAir_wFanCoilUnits.idf,*,Site Outdoor Air Wetbulb Temperature,Hourly
V25-2-0,DOAS_wNeutralSupplyAir_wFanCoilUnits.idf,*,Zone Air Relative Humidity,Hourly
V25-2-0,DOAS_wNeutralSupplyAir_wFanCoilUnits.idf,*,Site Outdoor Air Drybulb Temperature,Hourly
V25-2-0,DOAS_wNeutralSupplyAir_wFanCoilUnits.idf,Node 2,System Node Temperature,Hourly
V25-2-0,DOAS_wNeutralSupplyAir_wFanCoilUnits.idf,Node 2,System Node Mass Flow Rate,Hourly
V25-2-0,DOAS_wNeutralSupplyAir_wFanCoilUnits.idf,Node 2,System Node Humidity Ratio,Hourly
V25-2-0,DOAS_wNeutralSupplyAir_wFanCoilUnits.idf,Node 2,System Node Setpoint Temperature,Hourly
V25-2-0,DOASDualDuctSchool.idf,*,Zone Mean Air Temperature,hourly
V25-2-0,DOASDualDuctSchool.idf,*,Zone Operative Temperature,hourly
V25-2-0,DOASDualDuctSchool.idf,*,HVAC System Solver Iteration Count,hourly
V25-2-0,DOASDualDuctSchool.idf,*,Air System Solver Iteration Count,hourly
V25-2-0,DOASDualDuctSchool.idf,*,Cooling Coil Total Cooling Rate,hourly
V25-2-0,DOASDualDuctSchool.idf,*,Fan Coil Heating Rate,hourly
V25-2-0,DOASDualDuctSchool.idf,*,Fan Coil Total Cooling Rate,hourly
V25-2-0,DOASDualDuctSchool.idf,*,Zone Air Terminal Outdoor Air Duct Damper Position,hourly
V25-2-0,DOASDualDuctSchool.idf,*,Zone Air Terminal Recirculated Air Duct Damper Position,hourly
V25-2-0,DOASDualDuctSchool.idf,*,Zone Air Terminal Outdoor Air Fraction,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod.idf,*,Site Outdoor Air Drybulb Temperature,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod.idf,*,Zone Air Temperature,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod.idf,*,Zone Air System Sensible Cooling Rate,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod.idf,*,Zone Air System Sensible Heating Rate,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod.idf,*,Zone Mean Air Temperature,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod.idf,*,Zone Mean Radiant Temperature,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod.idf,*,Zone Operative Temperature,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod.idf,*,Zone Thermal Comfort ASHRAE 55 Simple Model Summer or Winter Clothes Not Comfortable Time,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod.idf,*,Zone Air Humidity Ratio,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod.idf,*,Zone Air Relative Humidity,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod.idf,*,Zone Heating Setpoint Not Met While Occupied Time,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod.idf,*,Zone Cooling Setpoint Not Met While Occupied Time,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod.idf,*,Zone VRF Air Terminal Cooling Electricity Rate,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod.idf,*,Zone VRF Air Terminal Total Cooling Rate,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod.idf,*,Zone VRF Air Terminal Sensible Cooling Rate,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod.idf,*,Zone VRF Air Terminal Latent Cooling Rate,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod.idf,*,Zone VRF Air Terminal Heating Electricity Rate,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod.idf,*,Zone VRF Air Terminal Total Heating Rate,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod.idf,*,Zone VRF Air Terminal Sensible Heating Rate,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod.idf,*,Zone VRF Air Terminal Latent Heating Rate,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod.idf,*,VRF Heat Pump Cooling Electricity Rate,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod.idf,*,VRF Heat Pump Heating Electricity Rate,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod.idf,*,VRF Heat Pump Part Load Ratio,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod.idf,*,VRF Heat Pump Runtime Fraction,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod.idf,*,VRF Heat Pump Cycling Ratio,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod.idf,*,VRF Heat Pump Operating Mode,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod.idf,*,Heating Coil Heating Rate,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod.idf,*,Heating Coil Electricity Rate,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod.idf,*,Heating Coil NaturalGas Rate,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod.idf,*,Heating Coil Runtime Fraction,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod.idf,*,Cooling Coil Total Cooling Rate,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod.idf,*,Cooling Coil Electricity Rate,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod.idf,DOAS Cooling Coil Outlet,System Node Setpoint Temperature,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod.idf,DOAS Cooling Coil Outlet,System Node Temperature,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod.idf,DOAS Mixed Air Outlet,System Node Temperature,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod.idf,DOAS Mixed Air Outlet,System Node Wetbulb Temperature,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod.idf,DOAS Supply Fan Outlet,System Node Temperature,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod.idf,DOAS Cooling Coil,Cooling Coil Sensible Cooling Rate,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod.idf,DOAS Cooling Coil,Cooling Coil Latent Cooling Rate,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod.idf,DOAS Cooling Coil Outlet,System Node Humidity Ratio,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod.idf,DOAS Cooling Coil Outlet,System Node Setpoint Maximum Humidity Ratio,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod.idf,DOAS Heating Coil Outlet,System Node Setpoint Temperature,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod.idf,DOAS Heating Coil Outlet,System Node Temperature,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod.idf,DOAS DX Cooling System,Coil System Frost Control Status,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod_NoReturnPath.idf,*,Site Outdoor Air Drybulb Temperature,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod_NoReturnPath.idf,*,Zone Air Temperature,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod_NoReturnPath.idf,*,Zone Air System Sensible Cooling Rate,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod_NoReturnPath.idf,*,Zone Air System Sensible Heating Rate,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod_NoReturnPath.idf,*,Zone Mean Air Temperature,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod_NoReturnPath.idf,*,Zone Mean Radiant Temperature,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod_NoReturnPath.idf,*,Zone Operative Temperature,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod_NoReturnPath.idf,*,Zone Thermal Comfort ASHRAE 55 Simple Model Summer or Winter Clothes Not Comfortable Time,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod_NoReturnPath.idf,*,Zone Air Humidity Ratio,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod_NoReturnPath.idf,*,Zone Air Relative Humidity,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod_NoReturnPath.idf,*,Zone Heating Setpoint Not Met While Occupied Time,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod_NoReturnPath.idf,*,Zone Cooling Setpoint Not Met While Occupied Time,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod_NoReturnPath.idf,*,Zone VRF Air Terminal Cooling Electricity Rate,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod_NoReturnPath.idf,*,Zone VRF Air Terminal Total Cooling Rate,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod_NoReturnPath.idf,*,Zone VRF Air Terminal Sensible Cooling Rate,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod_NoReturnPath.idf,*,Zone VRF Air Terminal Latent Cooling Rate,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod_NoReturnPath.idf,*,Zone VRF Air Terminal Heating Electricity Rate,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod_NoReturnPath.idf,*,Zone VRF Air Terminal Total Heating Rate,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod_NoReturnPath.idf,*,Zone VRF Air Terminal Sensible Heating Rate,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod_NoReturnPath.idf,*,Zone VRF Air Terminal Latent Heating Rate,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod_NoReturnPath.idf,*,VRF Heat Pump Cooling Electricity Rate,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod_NoReturnPath.idf,*,VRF Heat Pump Heating Electricity Rate,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod_NoReturnPath.idf,*,VRF Heat Pump Part Load Ratio,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod_NoReturnPath.idf,*,VRF Heat Pump Runtime Fraction,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod_NoReturnPath.idf,*,VRF Heat Pump Cycling Ratio,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod_NoReturnPath.idf,*,VRF Heat Pump Operating Mode,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod_NoReturnPath.idf,*,Heating Coil Heating Rate,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod_NoReturnPath.idf,*,Heating Coil Electricity Rate,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod_NoReturnPath.idf,*,Heating Coil NaturalGas Rate,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod_NoReturnPath.idf,*,Heating Coil Runtime Fraction,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod_NoReturnPath.idf,*,Cooling Coil Total Cooling Rate,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod_NoReturnPath.idf,*,Cooling Coil Electricity Rate,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod_NoReturnPath.idf,DOAS Outdoor Air Inlet,System Node Standard Density Volume Flow Rate,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod_NoReturnPath.idf,DOAS Cooling Coil Outlet,System Node Setpoint Temperature,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod_NoReturnPath.idf,DOAS Cooling Coil Outlet,System Node Temperature,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod_NoReturnPath.idf,DOAS Outdoor Air Inlet,System Node Temperature,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod_NoReturnPath.idf,DOAS Outdoor Air Inlet,System Node Wetbulb Temperature,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod_NoReturnPath.idf,DOAS Outdoor Air Inlet,System Node Standard Density Volume Flow Rate,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod_NoReturnPath.idf,DOAS Supply Fan Outlet,System Node Temperature,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod_NoReturnPath.idf,DOAS Supply Fan Outlet,System Node Standard Density Volume Flow Rate,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod_NoReturnPath.idf,DOAS Cooling Coil,Cooling Coil Sensible Cooling Rate,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod_NoReturnPath.idf,DOAS Cooling Coil,Cooling Coil Latent Cooling Rate,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod_NoReturnPath.idf,DOAS Cooling Coil Outlet,System Node Humidity Ratio,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod_NoReturnPath.idf,DOAS Cooling Coil Outlet,System Node Setpoint Maximum Humidity Ratio,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod_NoReturnPath.idf,DOAS Heating Coil Outlet,System Node Setpoint Temperature,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod_NoReturnPath.idf,DOAS Heating Coil Outlet,System Node Temperature,hourly
V25-2-0,DOASDXCOIL_wADPBFMethod_NoReturnPath.idf,DOAS DX Cooling System,Coil System Frost Control Status,hourly
V25-2-0,DOAToFanCoilInlet.idf,SPACE1-1 Supply Inlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToFanCoilInlet.idf,SPACE1-1 Air Terminal Mixer Primary Inlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToFanCoilInlet.idf,SPACE1-1 Air Terminal Mixer Primary Inlet,System Node Temperature,hourly
V25-2-0,DOAToFanCoilInlet.idf,SPACE1-1 Air Terminal Mixer Secondary Inlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToFanCoilInlet.idf,SPACE1-1 Fan Coil Inlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToFanCoilInlet.idf,SPACE1-1 Zone Air Node,System Node Mass Flow Rate,hourly
V25-2-0,DOAToFanCoilInlet.idf,SPACE1-1 Return Outlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToFanCoilInlet.idf,*,Zone Air Temperature,hourly
V25-2-0,DOAToFanCoilInlet.idf,*,Zone Air System Sensible Cooling Rate,hourly
V25-2-0,DOAToFanCoilInlet.idf,*,Zone Air System Sensible Heating Rate,hourly
V25-2-0,DOAToFanCoilInlet.idf,*,Heating Coil Heating Rate,hourly
V25-2-0,DOAToFanCoilInlet.idf,*,Cooling Coil Total Cooling Rate,hourly
V25-2-0,DOAToFanCoilInlet.idf,*,Cooling Coil Sensible Cooling Rate,hourly
V25-2-0,DOAToFanCoilSupply.idf,SPACE1-1 Fan Coil Outlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToFanCoilSupply.idf,SPACE1-1 Supply Inlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToFanCoilSupply.idf,SPACE1-1 Air Terminal Mixer Primary Inlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToFanCoilSupply.idf,SPACE1-1 Air Terminal Mixer Primary Inlet,System Node Temperature,hourly
V25-2-0,DOAToFanCoilSupply.idf,SPACE1-1 Fan Coil Inlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToFanCoilSupply.idf,SPACE1-1 Zone Air Node,System Node Mass Flow Rate,hourly
V25-2-0,DOAToFanCoilSupply.idf,SPACE1-1 Return Outlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToFanCoilSupply.idf,*,Zone Air Temperature,hourly
V25-2-0,DOAToFanCoilSupply.idf,*,Zone Air System Sensible Cooling Rate,hourly
V25-2-0,DOAToFanCoilSupply.idf,*,Zone Air System Sensible Heating Rate,hourly
V25-2-0,DOAToFanCoilSupply.idf,*,Heating Coil Heating Rate,hourly
V25-2-0,DOAToFanCoilSupply.idf,*,Cooling Coil Total Cooling Rate,hourly
V25-2-0,DOAToFanCoilSupply.idf,*,Cooling Coil Sensible Cooling Rate,hourly
V25-2-0,DOAToFanCoilSupply.idf,SPACE1-1 Fan Coil Outlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToPTAC.idf,*,Site Outdoor Air Drybulb Temperature,hourly
V25-2-0,DOAToPTAC.idf,*,Site Outdoor Air Wetbulb Temperature,hourly
V25-2-0,DOAToPTAC.idf,*,Zone Air Temperature,hourly
V25-2-0,DOAToPTAC.idf,*,Zone Air Relative Humidity,hourly
V25-2-0,DOAToPTAC.idf,*,Zone Air System Sensible Cooling Rate,hourly
V25-2-0,DOAToPTAC.idf,*,Zone Air System Sensible Heating Rate,hourly
V25-2-0,DOAToPTAC.idf,*,Zone Predicted Sensible Load to Setpoint Heat Transfer Rate,hourly
V25-2-0,DOAToPTAC.idf,*,Zone Predicted Sensible Load to Heating Setpoint Heat Transfer Rate,hourly
V25-2-0,DOAToPTAC.idf,*,Zone Predicted Sensible Load to Cooling Setpoint Heat Transfer Rate,hourly
V25-2-0,DOAToPTAC.idf,SPACE1-1 Supply Inlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToPTAC.idf,SPACE1-1 Supply Inlet,System Node Temperature,hourly
V25-2-0,DOAToPTAC.idf,SPACE1-1 Air Terminal Mixer Primary Inlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToPTAC.idf,SPACE1-1 Air Terminal Mixer Primary Inlet,System Node Temperature,hourly
V25-2-0,DOAToPTAC.idf,SPACE1-1 Air Terminal Mixer Secondary Inlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToPTAC.idf,SPACE1-1 Air Terminal Mixer Secondary Inlet,System Node Temperature,hourly
V25-2-0,DOAToPTAC.idf,SPACE1-1 PTAC Inlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToPTAC.idf,SPACE1-1 PTAC Inlet,System Node Temperature,hourly
V25-2-0,DOAToPTAC.idf,SPACE1-1 Cooling Coil Outlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToPTAC.idf,SPACE1-1 Cooling Coil Outlet,System Node Temperature,hourly
V25-2-0,DOAToPTAC.idf,SPACE1-1 Zone Unit Fan Outlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToPTAC.idf,SPACE1-1 Zone Unit Fan Outlet,System Node Temperature,hourly
V25-2-0,DOAToPTAC.idf,SPACE1-1 Zone Air Node,System Node Mass Flow Rate,hourly
V25-2-0,DOAToPTAC.idf,SPACE1-1 Zone Air Node,System Node Temperature,hourly
V25-2-0,DOAToPTAC.idf,SPACE1-1 Return Outlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToPTAC.idf,SPACE1-1,Zone Air Temperature,hourly
V25-2-0,DOAToPTAC.idf,SPACE1-1,Zone Air System Sensible Cooling Rate,hourly
V25-2-0,DOAToPTAC.idf,SPACE1-1,Zone Air System Sensible Heating Rate,hourly
V25-2-0,DOAToPTAC.idf,SPACE1-1,Zone Predicted Sensible Load to Heating Setpoint Heat Transfer Rate,hourly
V25-2-0,DOAToPTAC.idf,SPACE1-1,Zone Predicted Sensible Load to Cooling Setpoint Heat Transfer Rate,hourly
V25-2-0,DOAToPTAC.idf,SPACE1-1 PTAC CCoil,Cooling Coil Total Cooling Rate,hourly
V25-2-0,DOAToPTAC.idf,SPACE1-1 PTAC CCoil,Cooling Coil Sensible Cooling Rate,hourly
V25-2-0,DOAToPTAC.idf,SPACE1-1 PTAC,Zone Packaged Terminal Air Conditioner Total Heating Rate,hourly
V25-2-0,DOAToPTAC.idf,SPACE1-1 PTAC,Zone Packaged Terminal Air Conditioner Total Cooling Rate,hourly
V25-2-0,DOAToPTAC.idf,SPACE1-1 PTAC,Zone Packaged Terminal Air Conditioner Sensible Heating Rate,hourly
V25-2-0,DOAToPTAC.idf,SPACE1-1 PTAC,Zone Packaged Terminal Air Conditioner Sensible Cooling Rate,hourly
V25-2-0,DOAToPTAC.idf,SPACE1-1 Heating Coil,Heating Coil Heating Rate,hourly
V25-2-0,DOAToPTAC.idf,DOAS Mixed Air Outlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToPTAC.idf,DOAS Mixed Air Outlet,System Node Temperature,hourly
V25-2-0,DOAToPTAC.idf,DOAS Heat Recovery Supply Outlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToPTAC.idf,DOAS Heat Recovery Supply Outlet,System Node Temperature,hourly
V25-2-0,DOAToPTAC.idf,DOAS Outdoor Air Inlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToPTAC.idf,DOAS Outdoor Air Inlet,System Node Temperature,hourly
V25-2-0,DOAToPTAC.idf,DOAS Air Loop Inlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToPTAC.idf,DOAS Air Loop Inlet,System Node Temperature,hourly
V25-2-0,DOAToPTAC.idf,DOAS Relief Air Outlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToPTAC.idf,DOAS Relief Air Outlet,System Node Temperature,hourly
V25-2-0,DOAToPTAC.idf,DOAS Return Air Outlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToPTAC.idf,SPACE1-1 Return Outlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToPTAC.idf,SPACE2-1 Return Outlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToPTAC.idf,SPACE3-1 Return Outlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToPTAC.idf,SPACE4-1 Return Outlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToPTAC.idf,SPACE5-1 Return Outlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToPTAC.idf,SPACE1-1 PTAC,Zone Packaged Terminal Air Conditioner Fan Part Load Ratio,hourly
V25-2-0,DOAToPTAC.idf,SPACE1-1 PTAC,Zone Packaged Terminal Air Conditioner Compressor Part Load Ratio,hourly
V25-2-0,DOAToPTAC.idf,DOAS Supply Path Inlet,System Node Mass Flow Rate,hourly
V25-2-0,DOAToPTAC.idf,SPACE1-1 Air Terminal Mixer Primary Inlet,System Node Mass Flow Rate,hourly
